Time_UNIT_sec,INS.Accel.A_x_UNIT_m/s2,INS.Accel.A_y_UNIT_m/s2,INS.Accel.A_z_UNIT_m/s2,INS.Gyro.p_UNIT_deg/s,INS.Gyro.q_UNIT_deg/s,INS.Gyro.r_UNIT_deg/s,INS.Euler.Roll_UNIT_deg,INS.Euler.Pitch_UNIT_deg,INS.Euler.Yaw_UNIT_deg,INS.GPS.P_n_UNIT_m_FRAME_O,INS.GPS.P_e_UNIT_m_FRAME_O,INS.GPS.P_d_UNIT_m_FRAME_O,INS.GPS.V_n_UNIT_m/s_FRAME_O,INS.GPS.V_e_UNIT_m/s_FRAME_O,INS.GPS.V_d_UNIT_m/s_FRAME_O,Airdata.Vair_UNIT_m/s,Airdata.AoA_UNIT_deg,Airdata.AoS_UNIT_deg
696.88,-0.22280527,-0.58969084,-14.300588,-22.050643,15.452305,-4.8022852,-19.570938,14.437901,48.545061,152.1087,29.543185,-42.643413,13.364739,15.112652,-5.727141,22.195568,-0.61336282,-0.18582037
696.89,-0.31818202,-0.46392249,-14.399624,-21.244846,16.019519,-3.9059114,-19.814793,14.581849,48.457194,152.24645,29.693971,-42.736217,13.380963,15.050186,-5.7574395,22.168208,-0.59365431,-0.25572707
696.9,-0.31755006,-0.56797041,-14.411149,-20.206419,16.077293,-3.9126054,-20.034946,14.723706,48.361875,152.38387,29.844515,-42.846858,13.393582,14.992463,-5.7898236,22.142578,-0.57280311,-0.3019711
696.91,-0.41821995,-0.70746024,-14.418294,-20.206473,15.670652,-3.6665529,-20.25178,14.855082,48.261321,152.52146,29.994596,-42.960716,13.40937,14.924746,-5.8197119,22.111716,-0.56587338,-0.36260439
696.92,-0.43531908,-0.7198863,-14.383577,-20.809969,15.272848,-2.9995138,-20.483398,14.98947,48.168348,152.65921,30.143034,-43.068485,13.432039,14.855418,-5.8468099,22.083323,-0.55712647,-0.45062152
696.93,-0.31937836,-0.37903719,-14.281086,-21.588691,15.200146,-2.5120182,-20.71838,15.120681,48.095386,152.7965,30.290126,-43.185743,13.445947,14.7884,-5.8749587,22.05065,-0.55794604,-0.53541226
696.94,-0.27642281,0.050515846,-14.050842,-22.634054,15.14407,-2.9124002,-20.9512,15.253967,48.022751,152.93374,30.437387,-43.284554,13.459993,14.727227,-5.9048731,22.023496,-0.55458612,-0.61023139
696.95,-0.19331778,0.12969227,-13.794188,-25.036641,14.997163,-4.1241706,-21.201724,15.389259,47.933857,153.07124,30.584455,-43.382584,13.471156,14.668411,-5.9346229,21.996882,-0.5402621,-0.66177249
696.96,-0.23797866,-0.0030035233,-13.586128,-28.496404,14.669999,-5.0331076,-21.484507,15.509933,47.827348,153.20859,30.731679,-43.478132,13.47986,14.610588,-5.9570043,21.967763,-0.51470169,-0.69144873
696.97,-0.24270035,-0.06704592,-13.512224,-31.670295,14.191931,-5.3047903,-21.831226,15.616683,47.712269,153.34544,30.878693,-43.547143,13.495669,14.549673,-5.9782274,21.93997,-0.50348987,-0.72673518
696.98,-0.082187273,0.040172956,-13.596988,-33.678348,13.550416,-5.4442191,-22.200847,15.730165,47.611523,153.48311,31.025014,-43.629585,13.511108,14.48573,-5.9983059,21.910423,-0.49296488,-0.78356525
696.99,-0.016424143,0.2880694,-13.596926,-34.076037,12.588982,-5.9900816,-22.569665,15.839165,47.511912,153.62139,31.171463,-43.703616,13.522568,14.426372,-6.0229439,21.883803,-0.49086437,-0.82027153
697,0.050605299,0.42081328,-13.477748,-34.220246,11.375369,-6.7014284,-22.942209,15.923123,47.399873,153.75969,31.317644,-43.752999,13.537065,14.371015,-6.0499573,21.86227,-0.5093916,-0.83294877
697.01,0.0086886589,0.37923586,-13.240034,-34.415305,10.449173,-6.6817541,-23.311119,15.986283,47.280049,153.89738,31.463301,-43.812413,13.548117,14.311534,-6.0713537,21.833259,-0.53559575,-0.83435909
697.02,-0.13027105,0.45029945,-12.94155,-34.116965,9.9984203,-5.9631587,-23.69218,16.049683,47.176518,154.03393,31.608531,-43.877059,13.562309,14.253296,-6.089175,21.805439,-0.55984083,-0.85674891
697.03,-0.17766851,0.66860223,-12.693656,-33.353386,9.8136144,-5.262248,-24.0625,16.123758,47.089424,154.17034,31.75341,-43.969424,13.57488,14.195237,-6.104657,21.777014,-0.57443661,-0.89708649
697.04,-0.19722802,0.92740409,-12.59991,-32.549703,9.430504,-5.3636029,-24.40871,16.192759,47.001972,154.306,31.898015,-44.058592,13.581922,14.139986,-6.1193024,21.746353,-0.5866088,-0.92068645
697.05,-0.14438522,0.99520463,-12.541061,-32.716516,8.7435451,-5.6883241,-24.747764,16.255686,46.90911,154.44123,32.042363,-44.089973,13.58748,14.085913,-6.1335558,21.714976,-0.59936475,-0.93150736
697.06,-0.070188306,0.8287192,-12.440423,-33.718777,8.4632995,-5.4827198,-25.104439,16.302204,46.809726,154.57623,32.185888,-44.153664,13.596351,14.031293,-6.1511511,21.686568,-0.63479175,-0.93404399
697.07,-0.080177276,0.71043593,-12.294775,-34.395405,8.6022485,-4.957037,-25.479014,16.346901,46.72611,154.71071,32.327832,-44.276918,13.608844,13.975305,-6.1630003,21.657498,-0.67094865,-0.96730019
697.08,-0.02453347,0.72509913,-12.239678,-34.103865,8.8217369,-4.6664182,-25.854134,16.414161,46.647706,154.84572,32.469091,-44.380732,13.622379,13.91915,-6.1704927,21.628788,-0.6799613,-1.022603
697.09,0.084539673,1.0071492,-12.27414,-33.312172,8.5497736,-5.265427,-26.212743,16.481505,46.563774,154.98049,32.609738,-44.483194,13.630876,13.863251,-6.1794859,21.597453,-0.6885103,-1.0621605
697.1,0.17709417,1.2687117,-12.312231,-33.099294,7.7022548,-6.265233,-26.561313,16.530069,46.471493,155.11473,32.749939,-44.563602,13.644962,13.80918,-6.1958088,21.572823,-0.7272096,-1.0855466
697.11,0.16080337,1.2949797,-12.216631,-33.634938,7.2592295,-6.8644651,-26.916591,16.556045,46.371451,155.24815,32.890313,-44.618255,13.652788,13.759643,-6.2107372,21.546124,-0.7709804,-1.072611
697.12,-0.021725548,1.2507128,-11.87063,-33.378545,7.3137221,-6.8765398,-27.291226,16.581097,46.272422,155.3821,33.029765,-44.697503,13.662351,13.707042,-6.2223581,21.517251,-0.81441808,-1.0715039
697.13,0.014359842,1.1373571,-11.490322,-32.266274,7.5604478,-6.9433638,-27.669361,16.624134,46.172619,155.51971,33.168045,-44.81113,13.672936,13.650664,-6.2282706,21.485349,-0.83432834,-1.0920024
697.14,0.15265191,1.1547282,-11.201326,-31.084905,7.5269515,-7.327128,-27.994898,16.663421,46.076905,155.65725,33.305836,-44.914661,13.680745,13.598775,-6.2293117,21.452872,-0.84065015,-1.108702
697.15,0.30298993,1.1606495,-11.105441,-30.96116,7.1178814,-7.5461865,-28.322261,16.688612,45.965224,155.79456,33.443643,-44.989172,13.693991,13.554081,-6.23021,21.42901,-0.84336719,-1.1041966
697.16,0.33891377,0.90712184,-11.082982,-32.167212,6.9390239,-6.9416433,-28.6686,16.709081,45.854328,155.93171,33.580401,-45.041488,13.705753,13.505827,-6.2331768,21.401767,-0.8609913,-1.0982088
697.17,0.12591176,0.69441021,-11.035196,-32.98558,6.9637964,-5.9121706,-29.030713,16.735505,45.760976,156.06937,33.715203,-45.12428,13.720191,13.453308,-6.2348232,21.373157,-0.88871814,-1.1264141
697.18,0.09605359,0.68674843,-10.878423,-32.910339,7.0620041,-5.6247886,-29.390493,16.778149,45.687088,156.20775,33.849362,-45.226048,13.739433,13.398697,-6.2276781,21.345219,-0.89733939,-1.2035455
697.19,0.14392683,0.94702512,-10.80553,-32.731648,6.8373165,-6.3943318,-29.739231,16.815372,45.602246,156.34591,33.983323,-45.318914,13.751027,13.343585,-6.2223113,21.312357,-0.90682423,-1.2521705
697.2,0.10928198,1.1195512,-10.824008,-33.083522,6.1283271,-7.4635781,-30.085973,16.838676,45.496838,156.48361,34.11799,-45.400667,13.764136,13.297008,-6.2205771,21.287991,-0.91293903,-1.2602491
697.21,0.18293792,0.908163,-10.867123,-33.240335,5.1956573,-8.0902641,-30.454545,16.843125,45.389303,156.62132,34.251613,-45.481843,13.775159,13.248288,-6.2220197,21.26127,-0.9452566,-1.2527082
697.22,0.099842758,0.66362293,-10.853226,-32.857733,4.232766,-8.5148143,-30.831022,16.842177,45.296117,156.76001,34.383859,-45.586693,13.7893,13.191198,-6.2141278,21.229003,-0.98426292,-1.2868163
697.23,0.17301952,0.51670819,-10.743273,-31.966248,3.3292245,-9.1543318,-31.174015,16.832693,45.200971,156.89909,34.516611,-45.676576,13.812755,13.135516,-6.2078611,21.205737,-1.0333164,-1.3269296
697.24,0.38324693,0.68792446,-10.725261,-31.546553,2.2423464,-10.107489,-31.512493,16.807546,45.095981,157.03838,34.648717,-45.749108,13.827662,13.08172,-6.2009804,21.177237,-1.0830656,-1.3326029
697.25,0.3935588,0.80064151,-10.650661,-32.350753,1.3987285,-10.474834,-31.856458,16.765851,44.990593,157.17818,34.779848,-45.798573,13.846961,13.031276,-6.1937332,21.153504,-1.1440963,-1.3334565
697.26,0.45789343,0.58555894,-10.601041,-33.02888,0.97567554,-10.123628,-32.214717,16.706957,44.890504,157.31823,34.910035,-45.852214,13.866063,12.981715,-6.1913768,21.131082,-1.2331204,-1.3208303
697.27,0.37940369,0.43450726,-10.285897,-33.054581,1.2301635,-10.037407,-32.585461,16.666004,44.800843,157.45951,35.039251,-45.947465,13.885113,12.927488,-6.1812399,21.104298,-1.3037995,-1.3450079
697.28,0.30072645,0.38980098,-9.80644,-32.948273,1.9139631,-10.415589,-32.935915,16.629065,44.716383,157.60139,35.168444,-46.035568,13.911421,12.872456,-6.1676882,21.081778,-1.3705884,-1.3943818
697.29,0.43956843,0.57618042,-9.4943112,-33.537763,2.5533558,-11.186661,-33.28519,16.586339,44.601479,157.74261,35.29786,-46.106642,13.928616,12.825418,-6.1470048,21.055157,-1.3927736,-1.3956378
697.3,0.51103433,0.81877645,-9.379519,-35.0946,3.300258,-11.499698,-33.658274,16.543531,44.479797,157.8846,35.427182,-46.154484,13.944519,12.780189,-6.1273477,21.029054,-1.4099288,-1.3833351
697.31,0.65504399,0.86350541,-9.5724407,-36.414926,3.8742929,-10.666515,-34.061276,16.50809,44.358203,158.02756,35.555876,-46.218151,13.965686,12.737358,-6.1130229,21.009688,-1.4326789,-1.3734998
697.32,0.67220124,0.93974674,-9.752696,-36.600336,4.0710834,-9.6937549,-34.472053,16.48666,44.243175,158.17151,35.683928,-46.313757,13.984781,12.690066,-6.0974045,20.986337,-1.4510715,-1.381963
697.33,0.49670544,0.92750939,-9.7783826,-35.994947,3.7081045,-9.1510361,-34.862381,16.476708,44.145412,158.31568,35.811666,-46.419595,14.007896,12.64282,-6.0840544,20.96731,-1.4759323,-1.4151154
697.34,0.39016819,0.80054504,-9.6943255,-35.602619,2.7332104,-9.2215732,-35.240242,16.453096,44.04909,158.45853,35.938706,-46.493258,14.02497,12.5951,-6.0718852,20.942518,-1.5129893,-1.4277393
697.35,0.20961033,0.75299901,-9.459209,-35.884801,1.7254658,-9.2971745,-35.619221,16.415677,43.953436,158.60029,36.065639,-46.514427,14.043831,12.543659,-6.0526646,20.913717,-1.5529804,-1.448773
697.36,0.29042828,0.68404404,-9.2303555,-36.350855,1.4055594,-8.603443,-36.008062,16.362806,43.864721,158.74126,36.191924,-46.554119,14.066627,12.492676,-6.0300521,20.886545,-1.6047825,-1.476925
697.37,0.41928895,0.76310283,-9.118392,-36.617775,1.8511067,-7.8224138,-36.398743,16.321416,43.791551,158.88287,36.316853,-46.660557,14.081526,12.445105,-6.0073471,20.85655,-1.6475349,-1.5074947
697.38,0.41742099,0.69748396,-9.0813042,-36.806006,2.85178,-7.7106964,-36.782491,16.304473,43.724031,159.02641,36.440509,-46.725512,14.105096,12.401643,-5.9858243,20.836936,-1.6764217,-1.5680772
697.39,0.42897131,0.36088443,-9.1064014,-37.181421,3.626055,-8.5473703,-37.171411,16.287321,43.638009,159.17073,36.563314,-46.774601,14.126005,12.354306,-5.9641713,20.813365,-1.7006607,-1.6159366
697.4,0.26061654,0.16697162,-9.1816948,-37.88576,4.1339929,-9.384159,-37.577368,16.262796,43.530699,159.31503,36.685178,-46.837545,14.149325,12.301066,-5.9361876,20.785795,-1.7187908,-1.6660525
697.41,0.25312132,0.10662218,-9.271781,-38.007386,4.513829,-9.6455454,-37.991761,16.227953,43.419543,159.45939,36.806051,-46.923336,14.178179,12.248666,-5.90644,20.762194,-1.7439688,-1.7202451
697.42,0.39761165,0.21153356,-9.3764678,-37.291361,4.7880852,-9.8148515,-38.411808,16.211599,43.314702,159.60533,36.925954,-47.025165,14.201381,12.193772,-5.8820255,20.736071,-1.7716433,-1.7775907
697.43,0.45727064,0.24746774,-9.4469424,-36.12883,4.6047198,-10.602029,-38.805762,16.193968,43.20521,159.7527,37.046075,-47.088825,14.227321,12.141228,-5.8583884,20.715253,-1.7949905,-1.831501
697.44,0.57560465,0.035452347,-9.4162388,-35.287277,3.5469666,-12.154915,-39.190007,16.162471,43.082459,159.90123,37.165614,-47.133584,14.256873,12.090253,-5.8345902,20.698455,-1.8207107,-1.8720766
697.45,0.5584812,-0.14990615,-9.4463869,-35.272647,2.5204296,-13.383417,-39.570714,16.09957,42.955716,160.05006,37.284518,-47.1773,14.286082,12.034824,-5.8072207,20.676984,-1.8695788,-1.9008551
697.46,0.43943319,-0.12684464,-9.4875403,-35.019049,1.9356012,-13.982233,-39.962238,16.012112,42.833172,160.19883,37.402736,-47.212414,14.320046,11.979865,-5.7768171,20.657471,-1.938333,-1.9292275
697.47,0.51587005,0.067465222,-9.5265913,-34.115069,1.9130048,-14.465647,-40.355047,15.939985,42.709976,160.34828,37.520026,-47.33322,14.351449,11.922312,-5.7497781,20.636385,-2.0058943,-1.9614531
697.48,0.57370379,0.36591075,-9.4838475,-32.747958,2.294075,-15.299587,-40.720466,15.867429,42.583082,160.49777,37.637616,-47.470444,14.377456,11.866402,-5.724657,20.613868,-2.0663642,-1.9757112
697.49,0.60277736,0.45874904,-9.2035391,-32.340523,2.4229526,-16.387792,-41.072462,15.77647,42.443053,160.64662,37.755526,-47.550436,14.409445,11.815502,-5.7014525,20.599149,-2.1297743,-1.9669648
697.5,0.62760648,0.29475342,-8.9198593,-33.473034,2.7960219,-16.954554,-41.426764,15.681565,42.286354,160.79481,37.872772,-47.62868,14.436605,11.765558,-5.6759247,20.580252,-2.1758743,-1.9376302
697.51,0.49304561,0.20503909,-8.6906815,-34.677522,3.6249931,-17.026274,-41.815741,15.58554,42.133984,160.94259,37.988767,-47.729045,14.462889,11.715598,-5.6405476,20.557673,-2.2083501,-1.9270209
697.52,0.57164934,0.18636165,-8.6375141,-34.947715,4.6405064,-17.319603,-42.226904,15.506491,41.981415,161.09047,38.103922,-47.845153,14.495106,11.664186,-5.6045097,20.539178,-2.2354392,-1.9412662
697.53,0.72065668,0.3442007,-8.7988685,-34.118645,5.8028094,-18.500452,-42.617119,15.431218,41.811136,161.23857,38.219851,-47.965781,14.521001,11.613463,-5.5718247,20.519231,-2.2449277,-1.9277761
697.54,0.70683966,0.4624779,-8.9114747,-33.494422,6.3298384,-20.183038,-42.994671,15.348233,41.620288,161.38662,38.335736,-48.06804,14.552797,11.566043,-5.5419812,20.506874,-2.2486429,-1.8950087
697.55,0.74590761,0.35785636,-9.026327,-33.878997,6.1497969,-21.334761,-43.379682,15.251386,41.404741,161.53478,38.451711,-48.164061,14.583687,11.515572,-5.5145843,20.493238,-2.2534822,-1.8318494
697.56,0.62862388,0.35171853,-9.0845883,-34.094368,5.5116471,-21.869037,-43.781781,15.139185,41.195871,161.68263,38.566623,-48.279085,14.612262,11.461112,-5.4817176,20.473479,-2.2703072,-1.7744897
697.57,0.63677817,0.53647882,-8.9742769,-33.395633,4.4842645,-22.392897,-44.186235,15.026413,41.001272,161.8309,38.681182,-48.410455,14.647461,11.407784,-5.4496519,20.45991,-2.3011266,-1.7343461
697.58,0.82816341,0.8580139,-8.9559894,-32.132808,3.8013137,-23.383674,-44.561251,14.903375,40.806812,161.98134,38.796971,-48.52115,14.675591,11.354422,-5.4204917,20.442683,-2.3333393,-1.6676076
697.59,0.90000158,1.0670038,-8.9888381,-31.256325,3.3287519,-24.546274,-44.917008,14.750002,40.606376,162.13042,38.912861,-48.592349,14.701388,11.309568,-5.3922206,20.42797,-2.364306,-1.5582631
697.6,0.97647041,0.9004975,-9.0568436,-31.431435,3.1112775,-24.995288,-45.279799,14.592471,40.393737,162.2794,39.028486,-48.6205,14.733265,11.262872,-5.3685042,20.418006,-2.4044111,-1.4391127
697.61,0.97511598,0.50755995,-9.0991407,-31.288941,3.5019808,-24.494868,-45.64926,14.432944,40.187891,162.42857,39.142833,-48.673986,14.764967,11.210541,-5.3409103,20.403676,-2.4545769,-1.338277
697.62,0.83358169,0.25269627,-8.8731801,-29.784595,4.0974241,-23.788442,-46.024467,14.283313,39.993166,162.57828,39.255293,-48.739243,14.800319,11.156395,-5.3071735,20.389309,-2.5031715,-1.2743087
697.63,0.91550513,0.22215074,-8.5910403,-27.193166,5.0336082,-23.333676,-46.362003,14.151404,39.792945,162.72847,39.366808,-48.793818,14.838068,11.104338,-5.2700409,20.377571,-2.5267215,-1.23007
697.64,1.0045447,0.49688824,-8.355489,-24.366451,6.0424334,-22.960683,-46.660786,14.019879,39.586177,162.87819,39.477708,-48.830518,14.867017,11.053868,-5.2313283,20.359301,-2.5309884,-1.1709409
697.65,0.92987266,0.77001758,-8.1181306,-22.665266,7.1582482,-21.718047,-46.939852,13.894335,39.372697,163.02694,39.589472,-48.808892,14.902542,11.00964,-5.1952442,20.35074,-2.5200556,-1.1073165
697.66,0.88969338,0.79274252,-8.0206434,-21.137796,8.5282754,-19.390448,-47.205651,13.784472,39.164297,163.17402,39.701162,-48.815169,14.931611,10.966675,-5.1622804,20.338218,-2.4983069,-1.0402985
697.67,0.62579714,0.80572057,-8.0523869,-18.439001,9.6798821,-17.028679,-47.471427,13.720328,38.970105,163.32081,39.810643,-48.887888,14.955439,10.921235,-5.1218323,20.316986,-2.4464322,-1.0291043
697.68,0.5346444,0.77885151,-8.0459702,-14.592156,10.308434,-15.61084,-47.691048,13.685544,38.786166,163.46986,39.919301,-48.995145,14.987,10.87293,-5.0811017,20.301025,-2.3931902,-1.0656177
697.69,0.64893634,0.88198676,-8.0782264,-10.585991,9.9155926,-15.539136,-47.847262,13.644185,38.601452,163.61925,40.028102,-49.093952,15.012254,10.821068,-5.0460729,20.280153,-2.3528249,-1.0817583
697.7,0.71754252,1.0115972,-8.0533209,-7.9513777,8.9663122,-16.068603,-47.968175,13.592988,38.415342,163.76942,40.13673,-49.112789,15.038261,10.776962,-5.0074117,20.263534,-2.294444,-1.089482
697.71,0.85412538,0.84404415,-8.1273546,-6.3014763,8.1334741,-16.052146,-48.077814,13.523819,38.240748,163.92003,40.24462,-49.133841,15.066932,10.733135,-4.9713668,20.250157,-2.2633877,-1.0912243
697.72,0.80063597,0.44582919,-8.4278946,-4.5993264,7.9455267,-15.181951,-48.18377,13.44938,38.070577,164.07088,40.352333,-49.20366,15.095268,10.685763,-4.9351556,20.235618,-2.2449339,-1.0969714
697.73,0.62201001,0.019998635,-8.6563847,-2.1955042,8.5946176,-14.282424,-48.256295,13.390723,37.911052,164.22245,40.457866,-49.277611,15.130379,10.633091,-4.8963402,20.22237,-2.2394131,-1.1482865
697.74,0.59405873,-0.29492276,-8.9310246,0.076865529,9.1881509,-13.529587,-48.300997,13.359015,37.755114,164.37536,40.560359,-49.305227,15.167111,10.572633,-4.8533206,20.20381,-2.23348,-1.2479061
697.75,0.59261719,-0.35070817,-9.2191078,0.89217128,9.8728454,-12.914174,-48.318753,13.322631,37.579897,164.52885,40.664116,-49.305842,15.200047,10.512803,-4.8103125,20.18456,-2.2062295,-1.3237561
697.76,0.57511693,-0.27450145,-9.4316777,1.1268675,10.954215,-12.283681,-48.337066,13.284166,37.420996,164.68273,40.766116,-49.313882,15.241175,10.451666,-4.7731227,20.17218,-2.2160585,-1.4129982
697.77,0.61775449,-0.19917841,-9.6659271,2.1270878,12.118237,-11.448093,-48.382706,13.274162,37.257946,164.83716,40.866185,-49.375492,15.279702,10.387792,-4.7384398,20.156478,-2.2158146,-1.5167611
697.78,0.49605172,-0.038373283,-9.8013968,4.1812012,13.213597,-11.294215,-48.405941,13.288382,37.076072,164.99292,40.967798,-49.471582,15.313823,10.32286,-4.700562,20.138259,-2.1711811,-1.6255674
697.79,0.47932474,0.032688,-9.8727176,6.5424343,13.627217,-11.920992,-48.374745,13.295225,36.896264,165.14781,41.070425,-49.567332,15.35315,10.258967,-4.6686206,20.126734,-2.1419506,-1.7245713
697.8,0.49029882,0.22222967,-10.017894,7.6496205,13.341873,-12.738027,-48.337205,13.290356,36.708955,165.30237,41.172523,-49.605582,15.386066,10.192135,-4.6388582,20.108076,-2.1197024,-1.7998663
697.81,0.397329,0.54126045,-10.004956,7.4925959,13.187505,-13.250987,-48.303738,13.280437,36.511339,165.45698,41.274527,-49.609142,15.422527,10.127439,-4.6048757,20.092605,-2.0828748,-1.8749728
697.82,0.53381417,0.86623168,-10.04601,7.7416699,13.103857,-13.517568,-48.276588,13.263397,36.321431,165.61114,41.37618,-49.675705,15.454596,10.061937,-4.5798561,20.075718,-2.0712525,-1.9262538
697.83,0.63194465,1.0667636,-10.207401,8.5265951,13.113597,-13.83622,-48.250604,13.252528,36.131334,165.76553,41.477761,-49.737583,15.480807,10.001691,-4.5558473,20.058002,-2.0405807,-1.9645365
697.84,0.69810922,0.94442357,-10.198961,9.5534645,13.34874,-14.390853,-48.19799,13.235969,35.934387,165.91981,41.579162,-49.817137,15.515153,9.9418052,-4.5360149,20.048678,-2.0210131,-1.9979534
697.85,0.76652656,0.73051185,-10.186872,10.14748,13.407827,-15.299286,-48.140367,13.214843,35.729018,166.07395,41.679611,-49.893375,15.55036,9.8753431,-4.5133195,20.035538,-2.0084517,-2.0396419
697.86,0.66186721,0.71323906,-10.070656,9.8614231,13.516861,-15.994025,-48.083799,13.190891,35.518751,166.22794,41.779037,-49.962771,15.582315,9.8122442,-4.483993,20.019358,-1.9741745,-2.0818556
697.87,0.71949812,0.83695647,-10.252076,10.189311,13.903162,-16.883449,-48.037337,13.15269,35.301925,166.38204,41.87921,-50.055004,15.616684,9.751098,-4.4576414,20.007554,-1.9466602,-2.1027175
697.88,0.81224467,0.88533356,-10.799663,11.084302,14.373244,-18.200429,-47.99941,13.123363,35.082698,166.53826,41.980711,-50.155136,15.644678,9.689018,-4.4343644,19.992692,-1.911134,-2.1131657
697.89,0.7454974,0.67507758,-11.33172,11.900439,14.60792,-19.938977,-47.925752,13.085771,34.836552,166.6962,42.081211,-50.263625,15.682374,9.6198577,-4.4200587,19.985755,-1.8984427,-2.1068231
697.9,0.73248058,0.27434159,-11.675731,12.182129,14.190806,-21.996299,-47.851693,13.029325,34.577745,166.85501,42.18028,-50.319337,15.721992,9.5449019,-4.405726,19.977581,-1.9029177,-2.0895517
697.91,0.61105466,0.059965293,-11.66084,10.66774,13.293554,-23.446957,-47.797113,12.949264,34.311919,167.01439,42.277279,-50.333048,15.759671,9.4648578,-4.3843749,19.963184,-1.9167391,-2.0699842
697.92,0.57556529,0.083579605,-11.426489,9.0828234,12.875444,-23.992011,-47.746704,12.852156,34.047569,167.17317,42.372314,-50.353212,15.801038,9.3865583,-4.3617097,19.951383,-1.9430802,-2.0459699
697.93,0.74110248,0.23549524,-11.181236,8.3358969,13.249482,-23.968038,-47.738839,12.752093,33.788447,167.33245,42.466556,-50.377049,15.836884,9.3110082,-4.3423661,19.938016,-1.9727325,-2.0038179
697.94,0.82574487,0.32330416,-10.916932,8.4185051,14.421942,-24.143165,-47.719401,12.672465,33.523516,167.49239,42.560404,-50.423441,15.870613,9.2413772,-4.3202111,19.926427,-1.9638182,-1.9681467
